parent_asin,product_title,store,year_month,monthly_reviews,monthly_avg_rating,prev_month_reviews,velocity_change,velocity_change_pct,momentum
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2020-12-01,4549,4.55,3468.0,1081.0,31.16,Growing
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-01-01,4266,4.56,4549.0,-283.0,-6.22,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-02-01,4271,4.56,4266.0,5.0,0.12,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-03-01,3612,4.54,4271.0,-659.0,-15.43,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-04-01,3290,4.41,3612.0,-322.0,-8.91,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-05-01,2375,4.39,3290.0,-915.0,-27.8,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-06-01,2420,4.38,2375.0,45.0,1.89,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-07-01,5477,4.58,2420.0,3057.0,126.27,Surging
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-08-01,2538,4.46,5477.0,-2939.0,-53.65,Collapsing
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-09-01,2341,4.36,2538.0,-197.0,-7.76,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-10-01,2162,4.4,2341.0,-179.0,-7.64,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-11-01,1635,4.38,2162.0,-527.0,-24.36,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2021-12-01,1243,4.35,1635.0,-392.0,-23.96,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-01-01,581,4.12,1243.0,-662.0,-53.22,Collapsing
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-02-01,146,3.25,581.0,-435.0,-74.74,Collapsing
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-03-01,129,3.51,146.0,-17.0,-11.56,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-04-01,90,3.54,129.0,-39.0,-30.0,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-05-01,87,3.15,90.0,-3.0,-3.3,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-06-01,82,3.39,87.0,-5.0,-5.68,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-07-01,101,3.38,82.0,19.0,22.89,Growing
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-08-01,94,3.37,101.0,-7.0,-6.86,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-09-01,78,3.37,94.0,-16.0,-16.84,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-10-01,85,2.91,78.0,7.0,8.86,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-11-01,54,3.11,85.0,-31.0,-36.05,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2022-12-01,36,2.33,54.0,-18.0,-32.73,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-01-01,39,3.28,36.0,3.0,8.11,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-02-01,45,2.64,39.0,6.0,15.0,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-03-01,24,2.13,45.0,-21.0,-45.65,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-04-01,12,2.42,24.0,-12.0,-48.0,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-05-01,10,2.0,12.0,-2.0,-15.38,Stable
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-06-01,5,3.6,10.0,-5.0,-45.45,Declining
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-07-01,2,1.0,5.0,-3.0,-50.0,Collapsing
B07GZFM1ZM,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Amazon,2023-08-01,1,3.0,2.0,-1.0,-33.33,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2019-07-01,159,4.4,,,,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2019-08-01,685,4.43,159.0,526.0,328.75,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2019-09-01,872,4.51,685.0,187.0,27.26,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2019-10-01,808,4.53,872.0,-64.0,-7.33,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2019-11-01,1900,4.63,808.0,1092.0,134.98,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2019-12-01,11193,4.69,1900.0,9293.0,488.85,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-01-01,17401,4.71,11193.0,6208.0,55.46,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-02-01,6649,4.65,17401.0,-10752.0,-61.79,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-03-01,2535,4.61,6649.0,-4114.0,-61.86,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-04-01,581,4.29,2535.0,-1954.0,-77.05,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-05-01,764,4.36,581.0,183.0,31.44,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-06-01,1747,4.53,764.0,983.0,128.5,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-07-01,4071,4.68,1747.0,2324.0,132.95,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-08-01,3042,4.61,4071.0,-1029.0,-25.27,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-09-01,2715,4.6,3042.0,-327.0,-10.75,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-10-01,3016,4.61,2715.0,301.0,11.08,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-11-01,3423,4.67,3016.0,407.0,13.49,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2020-12-01,2205,4.6,3423.0,-1218.0,-35.57,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-01-01,2235,4.64,2205.0,30.0,1.36,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-02-01,1572,4.52,2235.0,-663.0,-29.65,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-03-01,1293,4.6,1572.0,-279.0,-17.74,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-04-01,1229,4.62,1293.0,-64.0,-4.95,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-05-01,1287,4.54,1229.0,58.0,4.72,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-06-01,1075,4.58,1287.0,-212.0,-16.46,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-07-01,1892,4.65,1075.0,817.0,75.93,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-08-01,1034,4.45,1892.0,-858.0,-45.32,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-09-01,907,4.53,1034.0,-127.0,-12.27,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-10-01,799,4.52,907.0,-108.0,-11.89,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-11-01,1037,4.56,799.0,238.0,29.75,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2021-12-01,2433,4.69,1037.0,1396.0,134.49,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-01-01,3800,4.66,2433.0,1367.0,56.16,Surging
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-02-01,1225,4.61,3800.0,-2575.0,-67.75,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-03-01,983,4.59,1225.0,-242.0,-19.74,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-04-01,574,4.52,983.0,-409.0,-41.57,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-05-01,798,4.53,574.0,224.0,38.96,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-06-01,468,4.51,798.0,-330.0,-41.3,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-07-01,607,4.54,468.0,139.0,29.64,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-08-01,712,4.51,607.0,105.0,17.27,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-09-01,743,4.53,712.0,31.0,4.35,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-10-01,914,4.6,743.0,171.0,22.98,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-11-01,724,4.41,914.0,-190.0,-20.77,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2022-12-01,1002,4.5,724.0,278.0,38.34,Growing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-01-01,893,4.54,1002.0,-109.0,-10.87,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-02-01,424,4.29,893.0,-469.0,-52.46,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-03-01,478,4.39,424.0,54.0,12.71,Stable
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-04-01,232,4.39,478.0,-246.0,-51.36,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-05-01,104,4.37,232.0,-128.0,-54.94,Collapsing
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-06-01,72,4.53,104.0,-32.0,-30.48,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-07-01,54,4.74,72.0,-18.0,-24.66,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-08-01,27,4.89,54.0,-27.0,-49.09,Declining
B07H65KP63,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",Amazon,2023-09-01,4,4.5,27.0,-23.0,-82.14,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2019-07-01,1421,4.43,,,,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2019-08-01,1701,4.45,1421.0,280.0,19.69,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2019-09-01,721,4.27,1701.0,-980.0,-57.58,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2019-10-01,587,4.29,721.0,-134.0,-18.56,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2019-11-01,764,4.28,587.0,177.0,30.1,Growing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2019-12-01,5630,4.52,764.0,4866.0,636.08,Surging
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-01-01,10339,4.59,5630.0,4709.0,83.63,Surging
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-02-01,3078,4.52,10339.0,-7261.0,-70.22,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-03-01,1115,4.35,3078.0,-1963.0,-63.75,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-04-01,215,3.54,1115.0,-900.0,-80.65,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-05-01,228,4.04,215.0,13.0,6.02,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-06-01,448,4.05,228.0,220.0,96.07,Surging
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-07-01,818,4.35,448.0,370.0,82.41,Surging
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-08-01,719,4.19,818.0,-99.0,-12.09,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-09-01,665,4.26,719.0,-54.0,-7.5,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-10-01,981,4.31,665.0,316.0,47.45,Growing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-11-01,1608,4.31,981.0,627.0,63.85,Surging
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2020-12-01,2031,4.33,1608.0,423.0,26.29,Growing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-01-01,3444,4.45,2031.0,1413.0,69.54,Surging
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-02-01,2108,4.39,3444.0,-1336.0,-38.78,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-03-01,1524,4.38,2108.0,-584.0,-27.69,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-04-01,1133,4.35,1524.0,-391.0,-25.64,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-05-01,903,4.11,1133.0,-230.0,-20.28,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-06-01,817,4.11,903.0,-86.0,-9.51,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-07-01,1055,4.24,817.0,238.0,29.1,Growing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-08-01,486,4.05,1055.0,-569.0,-53.88,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-09-01,521,4.17,486.0,35.0,7.19,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-10-01,448,4.04,521.0,-73.0,-13.98,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-11-01,266,4.04,448.0,-182.0,-40.53,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2021-12-01,73,3.16,266.0,-193.0,-72.28,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-01-01,58,3.66,73.0,-15.0,-20.27,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-02-01,42,3.33,58.0,-16.0,-27.12,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-03-01,35,3.03,42.0,-7.0,-16.28,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-04-01,34,3.32,35.0,-1.0,-2.78,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-05-01,30,2.63,34.0,-4.0,-11.43,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-06-01,20,3.4,30.0,-10.0,-32.26,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-07-01,27,3.15,20.0,7.0,33.33,Growing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-08-01,25,3.12,27.0,-2.0,-7.14,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-09-01,16,3.38,25.0,-9.0,-34.62,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-10-01,17,2.82,16.0,1.0,5.88,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-11-01,18,3.39,17.0,1.0,5.56,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2022-12-01,17,1.65,18.0,-1.0,-5.26,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2023-01-01,22,2.36,17.0,5.0,27.78,Growing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2023-02-01,17,2.12,22.0,-5.0,-21.74,Declining
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2023-03-01,17,2.06,17.0,0.0,0.0,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2023-04-01,6,2.17,17.0,-11.0,-61.11,Collapsing
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2023-05-01,5,1.2,6.0,-1.0,-14.29,Stable
B07HZLHPKP,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",Amazon,2023-07-01,1,1.0,5.0,-4.0,-66.67,Collapsing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2018-11-01,544,4.19,,,,Collapsing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2018-12-01,795,4.05,544.0,251.0,46.06,Growing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-01-01,1105,4.3,795.0,310.0,38.94,Growing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-02-01,757,4.21,1105.0,-348.0,-31.46,Declining
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-03-01,1017,4.28,757.0,260.0,34.3,Growing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-04-01,632,4.23,1017.0,-385.0,-37.82,Declining
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-05-01,794,4.29,632.0,162.0,25.59,Growing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-06-01,881,4.26,794.0,87.0,10.94,Stable
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-07-01,1301,4.28,881.0,420.0,47.62,Growing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-08-01,1282,4.34,1301.0,-19.0,-1.46,Stable
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-09-01,545,4.12,1282.0,-737.0,-57.44,Collapsing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-10-01,537,4.15,545.0,-8.0,-1.47,Stable
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-11-01,564,4.2,537.0,27.0,5.02,Stable
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2019-12-01,1712,4.38,564.0,1148.0,203.19,Surging
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-01-01,2851,4.5,1712.0,1139.0,66.49,Surging
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-02-01,1326,4.37,2851.0,-1525.0,-53.47,Collapsing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-03-01,664,4.08,1326.0,-662.0,-49.89,Declining
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-04-01,301,3.34,664.0,-363.0,-54.59,Collapsing
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-05-01,295,3.49,301.0,-6.0,-1.99,Stable
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-06-01,792,4.15,295.0,497.0,167.91,Surging
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-07-01,1244,4.27,792.0,452.0,57.0,Surging
B07J2FGZSM,Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage – Ad-Supported,Amazon,2020-08-01,1054,4.34,1244.0,-190.0,-15.26,Stable
